PlantID	Rank	PlantNum	Treatment	SampleID	Truss	DevStage	FruitAge	HarvestDate	HarvestHour	FruitPosition	FruitDiameter	FruitHeight	FruitFW	DW	AliquotID	PGM	F16BP_Cyt	PyrK	CitS	PPI	AcoS	PFK	FruS	F16BP_Stroma	GluS	ISODH_NAD	EnoS	ISODH_NADP	PEPC	FBPA	SucCoALig	MALDH	AlaS	FumS	AspS	GLUDH_NADP	GAPDH_NAD	GAPDH_NADP	GLUDH_NAD	TPI	PhoS	NI	AciS	G6PDH	UGPS	SucS	MAL_NAD	ShiS	MAL_NADP	PGI_tot	SolStarchS	AGPS	SucPhosphateS	PoolID	glucose	saccharose	fructose	galactose	mannose	rhamnose	acetate	chlorogenate	citrate	fumarate	galacturonate	malate	quinate	alanine	asparagine	aspartate	GABA	glutamine	glutamate	isoleucine	phenylalanine	tryptophane	tyrosine	valine	pyroglutamate	trigonelline	choline	inositol
C24	C	162	Control	31	T6	FF.01	08DPA	40381	0.490277778	2			0.9		109	5416.24	35.57	1833.13	168.54	2779.48	869.08	197.73	971.88	494.3	614.79	660.68	645.49	221.32	686.05	6430.27	1023.08	63874.66	1777.71	815.36	11454.96	9.55	6206.49	1676.84	296.02	156613.1	15656.24	263.04	1636.335134	518.45	3965.26	231.36	2605.58	944.64	419.27	2324.52	96.57	1372.63	90.77	F3	356.3376494	48.89175215	353.455502	0	3.398829036	4.358612588	10.29736909	10.61329572	165.9397571	0.077002326	0	160.8130367	6.411252706	1.856994734	2.095499119	8.577165553	5.679145014	21.25365174	12.27494087	0.996220253	1.444819763	0	0.747292888	0.868436404	10.79105233	2.620888455	8.459529166	66.73744152
C24	C	162	Control	387	T7	FF.04	34DPA	40428	0.65625	6	50.63	40.43	55.81	7.0	1087	1420.2	14.39	152.27	27.53	536.04	72.22	54.39	69.19	126.91	43.08	81.8	280.96	16.25	375.2	1518.14	246.01	17707.26	464.5	280.2	1986.33	7.29	2423.34	358.2	52.39	29147.54	5031.07	46.92	-724.1644418	126.92	3198.16	NA	1019.92	95.96	298.18	696.55	80.99	386.18	95.81	F14	873.6366279	22.27264949	1029.943239	0	3.451229114	5.255207078	3.598736704	1.57125484	85.23895549	0.160962675	0	162.0634999	0.357439806	1.726901926	6.229961879	9.773243146	17.78774598	26.56253269	20.98992813	2.968258034	4.47743439	0	1.37590695	1.721918562	18.0173545	1.071423377	4.882783635	71.92148531
C24	C	162	Control	417	T7	FR.02	47DPA	40435	0.5	2	61.7	51.9	110.8	4.9	1147	1358.9	7.96	138.75	25.48	244.13	133.91	40.92	55.94	53.58	46.61	172.24	159.95	NA	332.75	1653.99	182.7	17234.25	1294.76	199.93	2783.68	8.92	390.14	140.75	35.62	32136.51	4721.46	30.67	1940.365331	151.34	3405.78	424.26	1137.29	146.15	216.21	594.24	51.09	414.37	29.1	F20	965.3261679	31.79354234	1155.474234	3.128774247	4.116564583	4.32039138	3.189275442	1.889941003	164.5021004	0.103386845	0.289777856	163.8819021	0.467825563	1.698720361	11.92433532	17.97510252	17.3759889	55.09049203	44.64526963	2.144356138	4.251887801	0.279463729	1.018151689	1.104921329	18.88835918	1.038534369	6.601750777	58.98161904
C25	C	163	Control	125	T6	FF.03	22DPA	40395	0.545833333	3	38.54	35.11	26.46	6.86	417	2385.65	16	325.25	44.11	1077.47	237.36	111.02	192.17	167.17	95.63	181.6	438.05	33.71	1131.88	4473.42	540.57	35702.41	542.84	NA	8269.95	7.87	3917.29	1193.98	31.06	120692.83	9947.36	106.76	351.8237742	173.71	3422.25	273.69	NA	170.08	326.64	879.42	116.08	583.51	39.24	F9	725.0013475	33.0778677	871.7036417	0	3.232350169	5.516332925	3.495464043	1.948569182	79.30958388	0.129082643	0	115.5830648	0.544661314	2.230387039	3.683853624	6.736783375	14.60646855	17.09577071	16.99922813	2.778422121	4.454866926	0	1.198732384	1.891115244	8.426479732	1.059081571	5.645443527	67.54165705
C25	C	163	Control	423	T7	FR.03	50DPA	40435	0.527777778	2	57.21	48.83	90.69	7.98	1158	622.88	8.8	123.63	NA	320.27	71.84	42.65	69.77	46.78	61.93	290.22	231.6	NA	112.77	1006.97	171.79	4019.28	229.69	NA	NA	1.18	1023.39	1512	12.89	27494.86	2600.31	191.61	2769.862203	104.86	2749.67	85.29	238.33	84.79	40.9	567.58	18.43	71.75	114.53	F22	1050.48663	35.66103031	1243.74997	3.503144469	3.736351211	6.01077229	2.985759544	0.895778188	151.4529423	0.056111948	2.198430907	97.65013903	0.546633464	1.857230001	8.790389526	22.50651192	17.42263413	78.0621366	61.65328927	1.774446006	4.574447802	0.315786974	0.868854518	0.924211597	15.3034645	0.77852183	6.474513639	54.12284979
C26	C	164	Control	5	T5	FF.01	08DPA	40379	0.51875	4	12.28	12.44	1.02	12.53	9	5230	25.21	1271.13	110.25	2575.94	865.05	177.67	792.12	459.77	510.8	421.23	504.23	231.52	813.03	6517.95	913.78	55344.25	1991.5	1145.07	13559.78	0.06	6551.9	1837.97	242.74	213460.71	16853.51	344.14	294.8744933	334.36	3833.26	637.27	1979.98	602.1	360.71	1512.78	180.33	1076.36	95.34	F2	393.1298303	88.51731216	372.905171	0	2.711633128	4.522253582	7.251076921	10.54005559	149.6852429	0.068760847	0	102.2417317	5.961039666	3.225702319	1.251349042	6.952283877	7.937211947	19.54153375	14.36557549	1.075779827	1.622779384	0	0.651509028	0.800818296	8.882796385	2.139935797	8.515758076	66.24953713
C27	C	165	Control	97	T5	FF.02	15DPA	40386	0.465972222	5	30.61	26.47	12.86		361	3967.66	12.54	786.54	88.85	1828.44	363.23	131.41	525.24	268.55	337.81	210.84	581.39	118.38	615.66	3775.3	300.49	48403.33	900.87	550.99	5518.04	2.49	4124.86	1643.75	59.01	88329.82	9833.74	79.96	-53.84722405	227.74	3680.04	779.35	339.85	172.26	170.56	690.33	121.95	409.79	NA	F4	555.1791836	41.06615447	659.640831	0	3.523232624	4.34025402	4.538896467	3.50545496	116.9573764	0.090766244	0	132.140879	2.731428894	3.531495482	3.527112334	7.031842816	8.415345411	14.10119354	12.39333305	2.405075955	3.899162861	0	0.914673355	1.570193432	9.806009471	1.144781434	5.45117721	56.26115201
C27	C	165	Control	119	T7	FF.01	07DPA	40393	0.563194444	3	9.62	8.3	0.39		405	3840.64	15.02	1032.17	37.88	1967.72	672.92	138.66	612.41	324.47	374.63	425.28	532.08	46.49	641.17	7720.93	1040.18	58834.39	1830.22	1477.37	14350.49	NA	3593.4	1669.44	336.56	166411.89	13782.57	312.72	-170.6957238	252.25	3835.17	462.1	1946.87	599.55	269.38	1154.73	163.12	800.23	31.15	F1	409.3950483	70.36199274	372.9002229	0	3.42180438	4.306313448	9.690942657	11.78997945	181.0769102	0.103071107	0	185.6358846	5.578595942	1.995140421	1.748734087	7.680023202	6.06842543	20.29269133	14.04512021	0.697391357	1.132534972	0	0.676021368	0.735527232	8.111344283	2.856802713	5.84269406	67.45180334
C27	C	165	Control	119	T7	FF.01	07DPA	40393	0.563194444	3	9.62	8.3	0.39		405	3840.64	15.02	1032.17	37.88	1967.72	672.92	138.66	612.41	324.47	374.63	425.28	532.08	46.49	641.17	7720.93	1040.18	58834.39	1830.22	1477.37	14350.49	NA	3593.4	1669.44	336.56	166411.89	13782.57	312.72	-170.6957238	252.25	3835.17	462.1	1946.87	599.55	269.38	1154.73	163.12	800.23	31.15	F26	363.3532859	64.43921076	343.535269	0	3.020106728	3.859453065	8.586487359	12.08966742	173.150989	0.104597441	0	153.3621798	5.541181886	2.331346482	1.580593075	7.91460092	5.728346239	16.92936863	12.27227281	0.729658059	1.145102105	0	0.582152138	0.961783096	9.167484433	2.551920881	6.028320577	64.28903678
C28	C	166	Control	3	T5	FF.01	08DPA	40379	0.507638889	3			0.92		5	5336.12	14.58	1399.41	65.84	2642.21	980.02	184.31	743.8	445.98	518.01	555.54	588.57	167.86	997.01	9773.78	1135.97	61823.11	1374.75	1621.82	14214.48	NA	7292.45	1676.83	305.09	216514.56	15014.48	130.21	-281.4426371	437.34	3289.56	224.71	2215.41	620.54	338.16	1448.19	131.03	751.19	37.17	F2	393.1298303	88.51731216	372.905171	0	2.711633128	4.522253582	7.251076921	10.54005559	149.6852429	0.068760847	0	102.2417317	5.961039666	3.225702319	1.251349042	6.952283877	7.937211947	19.54153375	14.36557549	1.075779827	1.622779384	0	0.651509028	0.800818296	8.882796385	2.139935797	8.515758076	66.24953713
C28	C	166	Control	117	T7	FF.01	07DPA	40393	0.553472222	5	16.54	13.22	1.86		401	3698.58	NA	987.72	33.27	2091.11	637.95	118.84	603.73	247.34	368.98	336.88	549.98	NA	895.11	9331.13	1528.87	63526.07	1770.14	1296.22	15313.79	15.4	7424.94	2231.73	279.59	210861.82	23252.33	285.86	912.7909316	341.78	3904.78	330.33	1635.96	827.57	351.12	1342.07	71.14	787.02	83.12	F1	409.3950483	70.36199274	372.9002229	0	3.42180438	4.306313448	9.690942657	11.78997945	181.0769102	0.103071107	0	185.6358846	5.578595942	1.995140421	1.748734087	7.680023202	6.06842543	20.29269133	14.04512021	0.697391357	1.132534972	0	0.676021368	0.735527232	8.111344283	2.856802713	5.84269406	67.45180334
C29	C	167	Control	393	T7	FF.04	40DPA	40428	0.697916667	4	51.4	45.14	61.11	8.39	1099	1291.77	11.54	169.69	29.01	453.22	224.53	32.43	71.35	96.61	31.19	101.21	248.34	23.82	423.8	3275.63	178.02	13722.97	1268.63	145.97	2199.52	1.92	1924.25	64.3	52.95	51880.38	4767.4	43.7	2492.980303	139.41	3134.34	921.25	1419.28	23.16	159.17	503.57	49.79	453.3	37.55	F16	867.3460373	23.90167699	1001.43311	0	4.071764786	5.946608403	3.680658635	2.6234223	102.0399554	0.147702752	0	170.4764025	0.379174762	1.981447932	5.801458538	8.960128204	15.38889054	23.1499282	19.97270419	3.58076427	4.772810669	0.284334088	1.508732027	2.313254909	21.36758088	1.131297397	5.056617546	74.58677626
C31	C	169	Shaded	149	T6	FF.03	25DPA	40400	0.53125	5	30.73	28.35	12.03		463	1379.32	7.19	249.28	31.8	616.26	142.61	41.32	115.01	84.48	165.47	88.91	405.08	12.23	282.08	1756.81	233.31	21625.47	1603.51	92.97	2670.75	2.14	2577.59	747.15	22.48	72473.08	8512.35	38.55	230.4592697	91.52	3120.36	558.29	745.57	107.1	73.46	524.44	90.23	282.24	88.93	F51	932.3328801	24.25972169	976.3672023	0	2.530710403	3.673171395	2.14441125	1.350824838	71.42884597	0.075734189	0	164.9872473	0.954203533	1.959227039	1.76893007	4.961431139	12.4004304	12.49109813	12.22671597	1.444386273	2.638504737	0	0.661251769	1.030861585	6.727067232	0.863799634	5.976861858	34.96132363
C31	C	169	Shaded	434	T7	FR.03	50DPA	40441	0.604166667	3	41.63	36.09	34.99		1181	301.43	2.46	122.29	26.65	186.79	45.89	25.27	31.17	28.97	3.35	283.69	285.33	26.97	57.68	1635.25	385.29	4078.6	625.62	NA	NA	3.87	1655.27	730.23	21.87	7456.54	1701.77	339.61	-401.8115832	NA	1639.04	167.4	85.18	65.58	16	141.3	32.47	143.63	116.05	F62	1105.678835	16.44433961	1270.463768	4.217297553	3.328930264	3.953402026	1.50000087	0.783719573	146.4137145	0.058340786	1.806811642	179.7121563	0.671572951	1.920572002	4.045369495	9.022480709	8.304297605	28.38083361	11.67466181	0.869853609	1.913930715	0.178527813	0.487258239	0.838721831	9.536840608	0.693078524	6.168376602	24.2044404
C32	C	170	Shaded	411	T6	FR.02	47DPA	40428	0.645138889	2	44.71	37.97	40.13		1135	831.73	NA	20.96	18.8	148.69	NA	29.48	28.83	15.38	2.44	122.67	87.94	14.83	153.01	606.91	171.42	2178.06	603.48	NA	NA	3.27	627.13	357.09	48.41	8476.94	301.11	229.21	173.5509504	46.03	1846.1	NA	606.16	76.41	110.02	347.38	18.33	289.74	21.66	F58	1104.22136	18.69631995	1201.672225	2.516253526	3.310589223	4.317198912	1.770346243	1.120801811	113.707603	0.178655416	0.334717982	183.9890473	0.590782621	1.898536109	8.139358479	8.727763495	10.75652947	25.95772093	8.410069008	1.553504	2.305067077	0.147835822	0.777979872	1.062928098	11.31459742	0.913782546	4.927969867	20.56246961
C33	C	171	Shaded	412	T6	FR.02	47DPA	40428	0.645138889	2	54.99	47.98	65.57		1137	684.12	0.02	47.45	22.8	216.86	33	35.95	45.89	67.28	35.54	167.31	NA	24.14	95.46	583.62	NA	5514.8	2188.68	NA	NA	2.85	1008.11	288.72	64.08	18639.87	754.53	137.83	131.8143756	52.94	2192.84	310.38	1047.97	87.88	140.07	393.8	14.43	275.79	NA	F58	1104.22136	18.69631995	1201.672225	2.516253526	3.310589223	4.317198912	1.770346243	1.120801811	113.707603	0.178655416	0.334717982	183.9890473	0.590782621	1.898536109	8.139358479	8.727763495	10.75652947	25.95772093	8.410069008	1.553504	2.305067077	0.147835822	0.777979872	1.062928098	11.31459742	0.913782546	4.927969867	20.56246961
C33	C	171	Shaded	432	T7	FR.02	47DPA	40441	0.5	2	49.14	42.82	50.43		1177	593.18	1.29	129.05	21.21	174.7	49.14	38.09	34.72	33.53	23.29	115.31	88.61	NA	84.69	645.94	162.84	5620.08	NA	NA	860.54	NA	1043.77	146.6	NA	14240.23	832.66	147.5	338.4140742	59.69	1426.18	262.48	1023.31	87.12	105.18	620.48	59.04	NA	71.51	F59	1145.560158	27.94997634	1285.650901	2.839393063	3.803496642	4.379745121	1.73567582	1.419445029	130.3114706	0.11358127	0.681230941	192.5878887	0.528805127	2.026923009	6.683049774	9.107217671	10.08460506	22.15100928	8.925481916	1.224196472	2.128373054	0.224852413	0.679947537	0.913355978	12.20158027	0.877335101	5.711719025	21.01044469
C35	C	173	Shaded	141	T5	FF.03	26DPA	40400	0.527083333	5	47.83	38.91	34.72		447	2367.5	15.82	273.76	25.85	909	281.05	77.98	192.87	126.79	143.66	177.23	494.79	NA	483.8	1633.93	337.87	24923.45	908.01	232.07	3590.22	4.19	2225.03	741.67	49.84	75600.69	7439.42	202.84	-676.1133434	183.39	3229.95	264.62	1864.74	167.12	176.93	681.52	73.12	651.06	6.75	F52	934.5415652	27.12744322	1027.709119	0	2.230055633	3.993170008	2.886364743	1.049496573	56.52979236	0.084966365	0	159.7502221	0.597417872	3.150067783	3.901997123	5.730468632	19.91165595	22.69133559	13.32696298	2.287696549	3.289910484	0	1.155393069	1.618181523	8.011256838	0.732305419	5.812153436	35.31935318
C36	C	174	Shaded	403	T7	FF.04	40DPA	40428	0.716666667	3	47.13	35.7	38.63		1119	1059.07	NA	97.99	24.72	442.16	196.01	45.6	72.72	34.16	NA	92.17	97.28	26.24	210.12	1651.09	126.2	6205.29	1618.48	50.4	1943.01	9.36	505.36	NA	27.57	23133.51	3194.17	24.04	367.9594664	70.41	3055.9	68.16	85.78	52.43	55.49	175.16	38.48	92.05	NA	F55	1054.983871	16.66104277	1093.636786	0	2.545584461	3.848234748	2.126420107	1.184945384	74.97197809	0.106477287	0	216.5242162	0.585331646	0.738226074	3.399607504	5.549341053	14.06006051	7.761985495	10.33819119	0.726628316	1.509882361	0	0.465884399	0.692822086	10.78936942	0.912027934	4.993150046	29.77558984
C38	C	176	Shaded	407	T6	FR.04	55DPA	40428	0.604166667	2	52.74	47.91	62.97		1127	135.35	8.03	27.87	41.13	62.74	37.99	29.72	32.59	21.83	NA	155.42	105.59	26.56	24.88	745.16	409.57	2990.2	1362.53	85.77	629.6	4.64	1880.5	764.79	80.09	3727.25	3279.74	207.03	1075.575886	62.23	1129.81	102.36	494.42	27.82	38.24	351.45	34.74	251.1	90.05	F64	1090.771486	16.08626392	1258.137171	5.615473147	3.975644767	3.73458985	1.553688685	0.603392161	169.8533837	0.028685032	4.027479122	141.6990249	0.495415579	4.275831109	9.108450271	19.77061653	9.488203346	44.45679889	17.67029812	1.004814859	2.686795371	0.35705316	0.76141146	0.691460242	8.801523943	0.756127375	7.180064773	22.85058289
C38	C	176	Shaded	432	T7	FR.02	47DPA	40441	0.5	1	43.23	36.44	33.59		1177	593.18	1.29	129.05	21.21	174.7	49.14	38.09	34.72	33.53	23.29	115.31	88.61	NA	84.69	645.94	162.84	5620.08	NA	NA	860.54	NA	1043.77	146.6	NA	14240.23	832.66	147.5	338.4140742	59.69	1426.18	262.48	1023.31	87.12	105.18	620.48	59.04	NA	71.51	F59	1145.560158	27.94997634	1285.650901	2.839393063	3.803496642	4.379745121	1.73567582	1.419445029	130.3114706	0.11358127	0.681230941	192.5878887	0.528805127	2.026923009	6.683049774	9.107217671	10.08460506	22.15100928	8.925481916	1.224196472	2.128373054	0.224852413	0.679947537	0.913355978	12.20158027	0.877335101	5.711719025	21.01044469
C39	C	177	Shaded	376	T5	FR.03	50DPA	40423	0.572222222	4	54.4	46.57	65.82		1065	296.79	2.73	53.54	22.98	86.22	12.06	8.59	18.1	8.62	NA	62.17	158.12	7.73	32.76	630.34	298.79	2378.6	1861.82	55.17	NA	5.81	918.72	678.42	NA	3183.77	3939.08	276.63	728.3519069	41.68	1102.37	84.05	NA	34.59	NA	160.9	20.57	123.61	173.59	F60	1016.470072	17.56536334	1174.403938	3.698029884	3.655297892	3.333372542	2.903889575	1.128233732	155.469512	0.093438085	1.154147228	205.6761622	0.364906811	2.314440606	12.9503201	15.58102603	19.91352471	57.15551564	10.1799262	2.449655897	4.055034919	0.2768259	1.53612212	1.341937015	20.12083268	1.151406378	6.851710965	31.62686799
C39	C	177	Shaded	405	T6	FR.03	50DPA	40428	0.666666667	4	54.01	45.1	63.01		1123	400.01	8.7	81.93	NA	160.58	70.39	42.2	35.24	32.16	15.8	296.91	6.61	14.02	56.61	2245.57	352.3	3168.04	NA	115.26	1651.19	NA	278.56	NA	52.34	15118.71	1120.98	136.37	355.2563897	116.04	1712.81	134.02	NA	76.07	57.02	320.88	28.09	192.28	53.77	F61	1096.423489	19.78239211	1265.339584	4.674993918	3.481105511	4.331232443	1.88899984	1.241821889	148.9971939	0.140276077	2.038045846	193.9521473	0.720161933	1.880358251	7.922829901	11.71240437	10.60233031	32.71698027	11.7617005	1.236346031	2.556602251	0.291076069	0.689188047	0.90779456	13.23728744	0.928414587	5.836579992	23.6937441
C39	C	177	Shaded	408	T6	FR.04	55DPA	40428	0.604166667	2	48.17	43.01	48.51		1129	312.39	3.25	205.74	55.97	152.48	40.98	34.3	28.7	28.09	8.92	141.97	NA	NA	75.04	215.64	221.92	3276.08	131.07	78.03	2060.74	1.34	369.17	925.71	20.03	6163.42	1828.53	64.23	299.5662173	83.91	1802.78	150.36	174.33	73.18	NA	75.22	48.44	185.47	51.02	F64	1090.771486	16.08626392	1258.137171	5.615473147	3.975644767	3.73458985	1.553688685	0.603392161	169.8533837	0.028685032	4.027479122	141.6990249	0.495415579	4.275831109	9.108450271	19.77061653	9.488203346	44.45679889	17.67029812	1.004814859	2.686795371	0.35705316	0.76141146	0.691460242	8.801523943	0.756127375	7.180064773	22.85058289
C40	C	178	Shaded	412	T6	FR.02	47DPA	40428	0.645138889	2	56.22	45.69	65.14		1137	684.12	0.02	47.45	22.8	216.86	33	35.95	45.89	67.28	35.54	167.31	NA	24.14	95.46	583.62	NA	5514.8	2188.68	NA	NA	2.85	1008.11	288.72	64.08	18639.87	754.53	137.83	131.8143756	52.94	2192.84	310.38	1047.97	87.88	140.07	393.8	14.43	275.79	NA	F58	1104.22136	18.69631995	1201.672225	2.516253526	3.310589223	4.317198912	1.770346243	1.120801811	113.707603	0.178655416	0.334717982	183.9890473	0.590782621	1.898536109	8.139358479	8.727763495	10.75652947	25.95772093	8.410069008	1.553504	2.305067077	0.147835822	0.777979872	1.062928098	11.31459742	0.913782546	4.927969867	20.56246961
C40	C	178	Shaded	435	T7	FR.03	50DPA	40441	0.604166667	2	54.38	43.4	58.44		1183	372.12	NA	75.08	28.97	172.27	19.79	22.28	43.82	20.63	6.89	224.93	350.74	12.81	62.87	1464.93	192.89	5625.72	1208.54	NA	NA	NA	380.2	999.41	6.86	7919.29	1187.98	227.53	470.047729	75.87	1698.32	303.88	79.63	59.3	35.15	117.44	34.43	30.63	678.33	F62	1105.678835	16.44433961	1270.463768	4.217297553	3.328930264	3.953402026	1.50000087	0.783719573	146.4137145	0.058340786	1.806811642	179.7121563	0.671572951	1.920572002	4.045369495	9.022480709	8.304297605	28.38083361	11.67466181	0.869853609	1.913930715	0.178527813	0.487258239	0.838721831	9.536840608	0.693078524	6.168376602	24.2044404
C41	C	179	Shaded	374	T5	FR.03	50DPA	40423	0.572222222	2	56.34	46.67	82.96		1061	426.21	5.65	188.82	62.69	258.52	86.64	40.38	25.94	35	8.51	216	134.76	39.46	86.18	1746.97	167.05	3500.4	1173.37	85.95	1697.76	4.4	1427.2	401.5	48.69	6115.87	2581.0	44.78	2610.17659	106.59	2354.19	372.87	113.29	79.89	35.36	220.48	44.98	207.6	89.68	F60	1016.470072	17.56536334	1174.403938	3.698029884	3.655297892	3.333372542	2.903889575	1.128233732	155.469512	0.093438085	1.154147228	205.6761622	0.364906811	2.314440606	12.9503201	15.58102603	19.91352471	57.15551564	10.1799262	2.449655897	4.055034919	0.2768259	1.53612212	1.341937015	20.12083268	1.151406378	6.851710965	31.62686799
C41	C	179	Shaded	410	T6	FR.02	47DPA	40428	0.645138889	5	53.5	47.97	63.5		1133	490.57	6.12	124.93	13.07	232.3	34.39	58.23	44.89	34.05	12.88	141.76	114.64	30.82	11.2	1063.3	245.59	2506.18	NA	94.68	NA	5.04	NA	369.78	23.11	5599.59	4077.66	160.41	520.9190597	58.68	2366.7	202.29	695.22	90.94	65.49	113.06	38.45	282.37	119.75	F58	1104.22136	18.69631995	1201.672225	2.516253526	3.310589223	4.317198912	1.770346243	1.120801811	113.707603	0.178655416	0.334717982	183.9890473	0.590782621	1.898536109	8.139358479	8.727763495	10.75652947	25.95772093	8.410069008	1.553504	2.305067077	0.147835822	0.777979872	1.062928098	11.31459742	0.913782546	4.927969867	20.56246961
C41	C	179	Shaded	438	T7	FR.04	55DPA	40441	0.625	1	43.9	38.9	40.97		1189	NA	3.62	90.58	NA	60.49	91.82	28.15	57.22	6.74	0.3	273.87	2.21	NA	67.47	771.92	191.34	4909.74	2278.31	NA	NA	1.27	1192.28	498.69	25.37	10474.52	3267.16	26.39	667.6847661	99.92	1721.33	378.64	226.58	84.2	38.97	168.26	34.57	178.68	130.3	F65	15.58775665	1332.699558	5.39239706	3.642918872	5.583688972	1.434482248	0.900401145	178.6535089	0.053833773	3.26883675	158.6508821	0.549033254	2.523844108	5.641555955	12.99127727	7.183803966	40.07760216	15.63846175	0.532662227	2.249750915	0.231610417	0.580403186	0.584826736	9.680063482	0.649510726	6.58129694	19.58151178	0
C49	C	187	Shaded	187	T6	FR.01	42DPA	40420	0.490972222	4	45.68	36.85	35.39		539	917.2	2.25	69.59	6.48	363.51	23.41	31.6	33.65	51.02	37.03	84.53	199.27	5.72	182.01	901.8	108.22	9453.01	1219.98	NA	1213.98	1.76	464.52	47.34	47.54	26733.45	1739.49	18.3	98.62992601	182.75	2867.32	133.19	472.95	25.08	NA	376.02	NA	278.77	117.67	F57	1095.102657	20.08971685	1159.325179	0	3.212590132	3.387498677	2.524822904	0.761548709	56.37292083	0.176972363	0	200.7392865	0.5053689	1.422400315	7.118056928	8.1213049	17.47756866	15.26977109	12.05132895	1.52068963	2.146800306	0	1.194434458	1.301065036	11.62858049	0.965608678	5.830026852	32.24983437
C49	C	187	Shaded	373	T5	FR.03	50DPA	40423	0.572222222	6	49.66	41.81	49.21		1059	336.95	6.76	159.29	NA	148.46	48.68	34.74	30.8	29.48	47.73	163.35	128.37	17.93	15.39	462.37	330.23	2909.75	185.67	NA	NA	NA	843.08	904.77	61.87	17702.43	3198.9	152.19	794.6084396	66.17	1295.77	50.72	290.73	66.46	11.53	477.54	33.07	147.9	212.82	F63	876.7369908	33.69739268	1086.073448	3.498650423	3.28900814	5.546721445	3.124702458	1.706054851	201.8772407	0.037288025	1.643993275	163.0459765	0.436966285	3.523803513	14.34566217	25.49950381	18.34226053	84.44138814	15.24585336	2.235919392	4.763405357	0.552680045	1.306357869	1.094463132	20.91066481	1.004988898	7.540495693	28.40491058
C51	C	189	Shaded	177	T5	FR.01	43DPA	40417	0.503472222	3	48.0	43.31	49.68		519	775.96	2.77	154.67	14.69	374.84	107.76	44.63	30.55	56.6	NA	NA	162.77	6.62	211.58	1057.08	170.03	12143.2	969.16	290.33	1796.76	6.27	1325.98	269.84	43.44	27284.34	2797.79	42.41	-176.9793403	72.12	2792.35	86.48	993.51	78.65	73.06	325.77	38.34	360.5	70.79	F56	897.4083482	17.72611422	1053.068351	0	2.81039335	4.232701654	3.999013003	0.91125804	83.60779749	0.105989935	0	202.6987265	0.576322146	3.231203187	10.61778978	8.177645131	23.50103327	35.95434728	11.10423008	3.725908015	5.000742543	0	2.770295954	2.157597512	26.8907957	1.228717049	6.229058253	43.55339914
C53	C	191	Shaded	150	T6	FF.03	25DPA	40400	0.53125	2	37.01	32.61	19.93		465	1812.45	23.63	282.4	25.18	914.7	238.83	99.13	146.5	176.11	253.45	126.16	349.23	NA	363.74	3241.09	309.41	19320.29	127.48	402.59	2993.44	NA	2504.49	361.26	45.51	80435.63	7010.31	94.79	3650.854959	206.14	3425.96	395.21	1096.27	238.57	246.98	1308.76	39.46	733.87	NA	F51	932.3328801	24.25972169	976.3672023	0	2.530710403	3.673171395	2.14441125	1.350824838	71.42884597	0.075734189	0	164.9872473	0.954203533	1.959227039	1.76893007	4.961431139	12.4004304	12.49109813	12.22671597	1.444386273	2.638504737	0	0.661251769	1.030861585	6.727067232	0.863799634	5.976861858	34.96132363
